SourceFile,ExtractTimestamp,PlanetFormID,PlanetEditorID,PlanetName,BodyType,StarSystemID,SystemName,ParentPlanetID,PlanetID,PlanetNotLandable,OceanWorld,SolarArrayPower,WindTurbinePower,PlanetaryHabitationRank
Starfield.esm,2026-09-04 12:50:50,0005E51F,EridaniIXPlanetData,Eridani IX,Planet,15471,Eridani,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E51E,EridaniVIII-bPlanetData,Eridani VIII-b,Moon,15471,Eridani,8,26,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E51D,EridaniVIII-aPlanetData,Eridani VIII-a,Moon,15471,Eridani,8,25,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E51C,EridaniVIII-dPlanetData,Eridani VIII-d,Moon,15471,Eridani,8,24,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E51B,EridaniVIII-cPlanetData,Eridani VIII-c,Moon,15471,Eridani,8,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E51A,EridaniVIIIPlanetData,Eridani VIII,Planet,15471,Eridani,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E519,EridaniVII-bPlanetData,Eridani VII-b,Moon,15471,Eridani,7,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E518,EridaniVII-aPlanetData,Eridani VII-a,Moon,15471,Eridani,7,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E517,EridaniVII-cPlanetData,Eridani VII-c,Moon,15471,Eridani,7,19,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E516,EridaniVIIPlanetData,Eridani VII,Planet,15471,Eridani,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E515,EridaniVI-aPlanetData,Eridani VI-a,Moon,15471,Eridani,6,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E514,EridaniVIPlanetData,Eridani VI,Planet,15471,Eridani,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E513,EridaniVPlanetData,Eridani V,Planet,15471,Eridani,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E512,EridaniIV-cPlanetData,Eridani IV-c,Moon,15471,Eridani,4,17,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E511,EridaniIV-bPlanetData,Eridani IV-b,Moon,15471,Eridani,4,16,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E510,EridaniIV-aPlanetData,Eridani IV-a,Moon,15471,Eridani,4,15,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E50F,EridaniIVPlanetData,Eridani IV,Planet,15471,Eridani,0,4,0,0,4,6,3
Starfield.esm,2026-09-04 12:50:50,0005E50E,EridaniIII-aPlanetData,Eridani III-a,Moon,15471,Eridani,3,14,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E50D,EridaniIII-cPlanetData,Eridani III-c,Moon,15471,Eridani,3,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E50C,EridaniIII-bPlanetData,Eridani III-b,Moon,15471,Eridani,3,12,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E50B,EridaniIIIPlanetData,Eridani III,Planet,15471,Eridani,0,3,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E50A,EridaniIIPlanetData,Eridani II,Planet,15471,Eridani,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E509,EridaniIPlanetData,Eridani I,Planet,15471,Eridani,0,1,0,0,8,10,3
Starfield.esm,2026-09-04 12:50:50,0005E504,LuytensRockPlanetData,Luyten's Rock,Planet,36107,Luyten's Star,0,1,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E501,ProcyonVI-aPlanetData,Procyon VI-a,Moon,37173,Procyon A,6,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E500,ProcyonVI-cPlanetData,Procyon VI-c,Moon,37173,Procyon A,6,14,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E4FF,ProcyonVI-bPlanetData,Procyon VI-b,Moon,37173,Procyon A,6,13,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4FE,ProcyonVIPlanetData,Procyon VI,Planet,37173,Procyon A,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4FD,ProcyonV-aPlanetData,Procyon V-a,Moon,37173,Procyon A,5,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4FC,ProcyonV-bPlanetData,Procyon V-b,Moon,37173,Procyon A,5,11,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4FB,ProcyonV-cPlanetData,Procyon V-c,Moon,37173,Procyon A,5,10,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4FA,ProcyonVPlanetData,Procyon V,Planet,37173,Procyon A,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4F9,ProcyonIV-aPlanetData,Procyon IV-a,Moon,37173,Procyon A,4,9,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4F8,ProcyonIVPlanetData,Procyon IV,Planet,37173,Procyon A,0,4,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005E4F7,ProcyonIII-aPlanetData,Procyon III-a,Moon,37173,Procyon A,3,16,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4F6,ProcyonIIIPlanetData,Procyon III,Planet,37173,Procyon A,0,3,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005E4F5,ProcyonIIPlanetData,Procyon II,Planet,37173,Procyon A,0,2,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005E4F4,ProcyonI-aPlanetData,Procyon I-a,Moon,37173,Procyon A,1,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4F3,ProcyonIPlanetData,Procyon I,Planet,37173,Procyon A,0,1,0,0,8,6,3
Starfield.esm,2026-09-04 12:50:50,0005E4EE,CassiopeiaIV-cPlanetData,Cassiopeia IV-c,Moon,3814,Eta Cassiopeia,4,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4ED,CassiopeiaIV-aPlanetData,Cassiopeia IV-a,Moon,3814,Eta Cassiopeia,4,9,0,0,6,3,3
Starfield.esm,2026-09-04 12:50:50,0005E4EC,CassiopeiaIV-bPlanetData,Cassiopeia IV-b,Moon,3814,Eta Cassiopeia,4,8,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4EB,CassiopeiaIVPlanetData,Cassiopeia IV,Planet,3814,Eta Cassiopeia,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4EA,CassiopeiaIII-aPlanetData,Cassiopeia III-a,Moon,3814,Eta Cassiopeia,3,7,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4E9,CassiopeiaIIIPlanetData,Cassiopeia III,Planet,3814,Eta Cassiopeia,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4E8,CassiopeiaII-aPlanetData,Cassiopeia II-a,Moon,3814,Eta Cassiopeia,2,6,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E4E7,CassiopeiaIIPlanetData,Cassiopeia II,Planet,3814,Eta Cassiopeia,0,2,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005E4E6,CassiopeiaIPlanetData,Cassiopeia I,Planet,3814,Eta Cassiopeia,0,1,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4E3,CarinaeV-bPlanetData,Carinae V-b,Moon,118021,Carinae,5,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4E2,CarinaeV-aPlanetData,Carinae V-a,Moon,118021,Carinae,5,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4E1,CarinaeV-cPlanetData,Carinae V-c,Moon,118021,Carinae,5,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4E0,CarinaeVPlanetData,Carinae V,Planet,118021,Carinae,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4DF,CarinaeIV-aPlanetData,Carinae IV-a,Moon,118021,Carinae,4,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4DE,CarinaeIVPlanetData,Carinae IV,Planet,118021,Carinae,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4DD,CarinaeIII-cPlanetData,Carinae III-c,Moon,118021,Carinae,3,11,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4DC,CarinaeIII-dPlanetData,Carinae III-d,Moon,118021,Carinae,3,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4DB,CarinaeIII-bPlanetData,Carinae III-b,Moon,118021,Carinae,3,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4DA,CarinaeIII-aPlanetData,Carinae III-a,Moon,118021,Carinae,3,8,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E4D9,CarinaeIIIPlanetData,Carinae III,Planet,118021,Carinae,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4D8,CarinaeIIPlanetData,Carinae II,Planet,118021,Carinae,0,2,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4D7,CarinaeII-aPlanetData,Carinae II-a,Moon,118021,Carinae,2,16,0,0,8,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4D6,CarinaeIPlanetData,Carinae I,Planet,118021,Carinae,0,1,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4D1,ZosmaV-bPlanetData,Zosma V-b,Moon,54712,Zosma,5,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4D0,ZosmaV-cPlanetData,Zosma V-c,Moon,54712,Zosma,5,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4CF,ZosmaV-aPlanetData,Zosma V-a,Moon,54712,Zosma,5,12,0,0,6,6,3
Starfield.esm,2026-09-04 12:50:50,0005E4CE,ZosmaVPlanetData,Zosma V,Planet,54712,Zosma,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4CD,ZosmaIV-aPlanetData,Zosma IV-a,Moon,54712,Zosma,4,11,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4CC,ZosmaIV-bPlanetData,Zosma IV-b,Moon,54712,Zosma,4,10,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4CB,ZosmaIV-cPlanetData,Zosma IV-c,Moon,54712,Zosma,4,9,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005E4CA,ZosmaIVPlanetData,Zosma IV,Planet,54712,Zosma,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4C9,ZosmaIII-aPlanetData,Zosma III-a,Moon,54712,Zosma,3,8,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E4C8,ZosmaIIIPlanetData,Zosma III,Planet,54712,Zosma,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4C7,ZosmaIIPlanetData,Zosma II,Planet,54712,Zosma,0,2,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4C6,ZosmaI-aPlanetData,Zosma I-a,Moon,54712,Zosma,1,7,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005E4C5,ZosmaIPlanetData,Zosma I,Planet,54712,Zosma,0,1,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005E4C2,UrsaMajorIIIPlanetData,Ursa Major III,Planet,118742,Ursae Majoris,0,3,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4C1,UrsaMajorIIPlanetData,Ursa Major II,Planet,118742,Ursae Majoris,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4C0,UrsaMajorI-cPlanetData,Ursa Major I-c,Moon,118742,Ursae Majoris,1,7,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4BF,UrsaMajorI-bPlanetData,Ursa Major I-b,Moon,118742,Ursae Majoris,1,6,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4BE,UrsaMajorI-aPlanetData,Ursa Major I-a,Moon,118742,Ursae Majoris,1,5,0,0,8,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4BD,UrsaMajorIPlanetData,Ursa Major I,Planet,118742,Ursae Majoris,0,1,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E4BA,UrsaMinorIIIPlanetData,Ursa Minor III,Planet,119222,Ursae Minoris,0,23,0,0,4,10,2
Starfield.esm,2026-09-04 12:50:50,0005E4B9,UrsaMinorII-aPlanetData,Ursa Minor II-a,Moon,119222,Ursae Minoris,21,22,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E4B8,UrsaMinorIIPlanetData,Ursa Minor II,Planet,119222,Ursae Minoris,0,21,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E4B7,UrsaMinorI-bPlanetData,Ursa Minor I-b,Moon,119222,Ursae Minoris,18,20,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4B6,UrsaMinorI-aPlanetData,Ursa Minor I-a,Moon,119222,Ursae Minoris,18,19,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4B5,UrsaMinorIPlanetData,Ursa Minor I,Planet,119222,Ursae Minoris,0,18,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005E4B1,KumasiIX-aPlanetData,Kumasi IX-a,Moon,56828,Kumasi,9,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4B0,KumasiIXPlanetData,Kumasi IX,Planet,56828,Kumasi,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4AF,KumasiVIII-aPlanetData,Kumasi VIII-a,Moon,56828,Kumasi,8,30,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4AE,KumasiVIII-cPlanetData,Kumasi VIII-c,Moon,56828,Kumasi,8,29,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4AD,KumasiVIII-bPlanetData,Kumasi VIII-b,Moon,56828,Kumasi,8,28,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4AC,KumasiVIII-dPlanetData,Kumasi VIII-d,Moon,56828,Kumasi,8,27,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4AB,KumasiVIIIPlanetData,Kumasi VIII,Planet,56828,Kumasi,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4AA,KumasiVII-cPlanetData,Kumasi VII-c,Moon,56828,Kumasi,7,26,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A9,KumasiVII-aPlanetData,Kumasi VII-a,Moon,56828,Kumasi,7,25,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A8,KumasiVII-bPlanetData,Kumasi VII-b,Moon,56828,Kumasi,7,24,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A7,KumasiVII-dPlanetData,Kumasi VII-d,Moon,56828,Kumasi,7,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A6,KumasiVIIPlanetData,Kumasi VII,Planet,56828,Kumasi,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E4A5,KumasiVI-aPlanetData,Kumasi VI-a,Moon,56828,Kumasi,6,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A4,KumasiVIPlanetData,Kumasi VI,Planet,56828,Kumasi,0,6,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A3,KumasiV-aPlanetData,Kumasi V-a,Moon,56828,Kumasi,5,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A2,KumasiV-dPlanetData,Kumasi V-d,Moon,56828,Kumasi,5,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A1,KumasiV-cPlanetData,Kumasi V-c,Moon,56828,Kumasi,5,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E4A0,KumasiV-bPlanetData,Kumasi V-b,Moon,56828,Kumasi,5,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E49F,KumasiV-ePlanetData,Kumasi V-e,Moon,56828,Kumasi,5,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E49E,KumasiVPlanetData,Kumasi V,Planet,56828,Kumasi,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E49D,KumasiIV-aPlanetData,Kumasi IV-a,Moon,56828,Kumasi,4,15,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E49C,KumasiIVPlanetData,Kumasi IV,Planet,56828,Kumasi,0,4,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005E49B,KumasiIII-aPlanetData,Kumasi III-a,Moon,56828,Kumasi,3,14,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E49A,KumasiIIIPlanetData,Kumasi III,Planet,56828,Kumasi,0,3,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E499,KumasiII-aPlanetData,Kumasi II-a,Moon,56828,Kumasi,2,13,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E498,KumasiIIPlanetData,Kumasi II,Planet,56828,Kumasi,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E497,KumasiI-aPlanetData,Kumasi I-a,Moon,56828,Kumasi,1,12,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E496,KumasiIPlanetData,Kumasi I,Planet,56828,Kumasi,0,1,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005E493,TirnaX-aPlanetData,Tirna X-a,Moon,57270,Alpha Tirna,10,32,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E492,TirnaX-cPlanetData,Tirna X-c,Moon,57270,Alpha Tirna,10,31,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E491,TirnaX-bPlanetData,Tirna X-b,Moon,57270,Alpha Tirna,10,30,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E490,TirnaXPlanetData,Tirna X,Planet,57270,Alpha Tirna,0,10,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E48F,TirnaIXPlanetData,Tirna IX,Planet,57270,Alpha Tirna,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E48E,TirnaVIII-ePlanetData,Tirna VIII-e,Moon,57270,Alpha Tirna,8,29,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E48D,TirnaVIII-dPlanetData,Tirna VIII-d,Moon,57270,Alpha Tirna,8,28,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E48C,TirnaVIII-aPlanetData,Tirna VIII-a,Moon,57270,Alpha Tirna,8,27,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E48B,TirnaVIII-bPlanetData,Tirna VIII-b,Moon,57270,Alpha Tirna,8,26,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E48A,TirnaVIII-cPlanetData,Tirna VIII-c,Moon,57270,Alpha Tirna,8,25,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E489,TirnaVIIIPlanetData,Tirna VIII,Planet,57270,Alpha Tirna,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E488,TirnaVII-bPlanetData,Tirna VII-b,Moon,57270,Alpha Tirna,7,24,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E487,TirnaVII-cPlanetData,Tirna VII-c,Moon,57270,Alpha Tirna,7,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E486,TirnaVII-aPlanetData,Tirna VII-a,Moon,57270,Alpha Tirna,7,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E485,TirnaVIIPlanetData,Tirna VII,Planet,57270,Alpha Tirna,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E484,TirnaVI-cPlanetData,Tirna VI-c,Moon,57270,Alpha Tirna,6,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E483,TirnaVI-aPlanetData,Tirna VI-a,Moon,57270,Alpha Tirna,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E482,TirnaVI-bPlanetData,Tirna VI-b,Moon,57270,Alpha Tirna,6,19,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E481,TirnaVI-ePlanetData,Tirna VI-e,Moon,57270,Alpha Tirna,6,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E480,TirnaVI-dPlanetData,Tirna VI-d,Moon,57270,Alpha Tirna,6,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E47F,TirnaVIPlanetData,Tirna VI,Planet,57270,Alpha Tirna,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E47E,TirnaVPlanetData,Tirna V,Planet,57270,Alpha Tirna,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E47D,TirnaIV-aPlanetData,Tirna IV-a,Moon,57270,Alpha Tirna,4,16,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E47C,TirnaIVPlanetData,Tirna IV,Planet,57270,Alpha Tirna,0,4,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E47B,TirnaIII-aPlanetData,Tirna III-a,Moon,57270,Alpha Tirna,3,15,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E47A,TirnaIII-bPlanetData,Tirna III-b,Moon,57270,Alpha Tirna,3,14,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E479,TirnaIII-cPlanetData,Tirna III-c,Moon,57270,Alpha Tirna,3,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E478,TirnaIIIPlanetData,Tirna III,Planet,57270,Alpha Tirna,0,3,0,0,4,10,3
Starfield.esm,2026-09-04 12:50:50,0005E477,TirnaII-aPlanetData,Tirna II-a,Moon,57270,Alpha Tirna,2,12,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E476,TirnaIIPlanetData,Tirna II,Planet,57270,Alpha Tirna,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E475,TirnaIPlanetData,Tirna I,Planet,57270,Alpha Tirna,0,1,0,0,8,3,0
Starfield.esm,2026-09-04 12:50:50,0005E473,TirnaBPlanetData,Tirna B,Planet,118771,Beta Tirna,0,2,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E46F,DenebolaIII-bPlanetData,Denebola III-b,Moon,57459,Denebola,3,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E46E,DenebolaIII-aPlanetData,Denebola III-a,Moon,57459,Denebola,3,8,0,0,4,3,3
Starfield.esm,2026-09-04 12:50:50,0005E46D,DenebolaIIIPlanetData,Denebola III,Planet,57459,Denebola,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E46C,DenebolaII-aPlanetData,Denebola II-a,Moon,57459,Denebola,2,7,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E46B,DenebolaIIPlanetData,Denebola II,Planet,57459,Denebola,0,2,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E46A,DenebolaI-bPlanetData,Denebola I-b,Moon,57459,Denebola,1,6,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E469,DenebolaI-aPlanetData,Denebola I-a,Moon,57459,Denebola,1,5,0,0,8,0,0
Starfield.esm,2026-09-04 12:50:50,0005E468,DenebolaIPlanetData,Denebola I,Planet,57459,Denebola,0,1,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E465,LantanaIX-bPlanetData,Lantana IX-b,Moon,57584,Lantana,9,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E464,LantanaIX-dPlanetData,Lantana IX-d,Moon,57584,Lantana,9,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E463,LantanaIX-aPlanetData,Lantana IX-a,Moon,57584,Lantana,9,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E462,LantanaIX-ePlanetData,Lantana IX-e,Moon,57584,Lantana,9,19,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E461,LantanaIX-cPlanetData,Lantana IX-c,Moon,57584,Lantana,9,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E460,LantanaIXPlanetData,Lantana IX,Planet,57584,Lantana,0,9,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E45F,LantanaVIII-bPlanetData,Lantana VIII-b,Moon,57584,Lantana,8,17,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E45E,LantanaVIII-aPlanetData,Lantana VIII-a,Moon,57584,Lantana,8,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E45C,LantanaVIII-dPlanetData,Lantana VIII-d,Moon,57584,Lantana,8,15,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E45B,LantanaVIII-cPlanetData,Lantana VIII-c,Moon,57584,Lantana,8,14,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005E45A,LantanaVIIIPlanetData,Lantana VIII,Planet,57584,Lantana,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E459,LantanaVIIPlanetData,Lantana VII,Planet,57584,Lantana,0,7,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E458,LantanaVIPlanetData,Lantana VI,Planet,57584,Lantana,0,6,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005E457,LantanaV-bPlanetData,Lantana V-b,Moon,57584,Lantana,5,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E456,LantanaV-aPlanetData,Lantana V-a,Moon,57584,Lantana,5,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005E455,LantanaVPlanetData,Lantana V,Planet,57584,Lantana,0,5,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005E454,LantanaIVPlanetData,Lantana IV,Planet,57584,Lantana,0,4,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E453,LantanaIII-aPlanetData,Lantana III-a,Moon,57584,Lantana,3,11,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005E452,LantanaIIIPlanetData,Lantana III,Planet,57584,Lantana,0,3,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E451,LantanaIIPlanetData,Lantana II,Planet,57584,Lantana,0,2,0,0,8,6,1
Starfield.esm,2026-09-04 12:50:50,0005E450,LantanaIPlanetData,Lantana I,Planet,57584,Lantana,0,1,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005E44D,GroombridgeVIII-cPlanetData,Groombridge VIII-c,Moon,57767,Groombridge,8,26,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E44C,GroombridgeVIII-dPlanetData,Groombridge VIII-d,Moon,57767,Groombridge,8,25,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005E44B,GroombridgeVIII-aPlanetData,Groombridge VIII-a,Moon,57767,Groombridge,8,24,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005E44A,GroombridgeVIII-bPlanetData,Groombridge VIII-b,Moon,57767,Groombridge,8,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005E449,GroombridgeVIIIPlanetData,Groombridge VIII,Planet,57767,Groombridge,0,8,1,0,,,
